Cluster ClusterRank deltaG deltaGelec deltaGvdw deltaGligsolvnonpol deltaGligsolvpol deltaGprotsolvnonpol deltaGprotsolvpol deltaGcompsolvnonpol deltaGcompsolvpol extraFull surfFull solvFull IntraFull InterFull FullFitness SimpleFitness Energy
18 7 -6.496332 0.0 -22.6129 10.8625 -56.3975 253.257 -2245.21 252.451 -2289.57 0.0 252.451 -2289.57 66.5863 -22.6129 -1993.1456 67.4093 67.4093
19 0 -7.509249 0.0 -50.9194 10.3024 -54.4588 253.257 -2245.21 253.911 -2263.55 0.0 253.911 -2263.55 68.1477 -50.9194 -1992.4108 57.7823 57.7823
19 1 -7.509249 0.0 -50.9194 10.3024 -54.4588 253.257 -2245.21 253.911 -2263.55 0.0 253.911 -2263.55 68.1477 -50.9194 -1992.4108 57.7823 57.7823
19 2 -7.509249 0.0 -50.9194 10.3024 -54.4588 253.257 -2245.21 253.911 -2263.55 0.0 253.911 -2263.55 68.1477 -50.9194 -1992.4108 57.7823 57.7823
19 3 -7.477164 0.0 -50.7641 10.3067 -54.4823 253.257 -2245.21 253.851 -2263.19 0.0 253.851 -2263.19 67.7518 -50.7641 -1992.3512 57.7164 57.7164
19 4 -7.477164 0.0 -50.7641 10.3067 -54.4823 253.257 -2245.21 253.851 -2263.19 0.0 253.851 -2263.19 67.7518 -50.7641 -1992.3512 57.7164 57.7164
19 5 -7.4536324 0.0 -50.4032 10.3028 -54.3492 253.257 -2245.21 253.834 -2263.21 0.0 253.834 -2263.21 67.63 -50.4032 -1992.1492 57.8626 57.8626
19 6 -7.4536324 0.0 -50.4032 10.3028 -54.3492 253.257 -2245.21 253.834 -2263.21 0.0 253.834 -2263.21 67.63 -50.4032 -1992.1492 57.8626 57.8626
19 7 -7.4536324 0.0 -50.4032 10.3028 -54.3492 253.257 -2245.21 253.834 -2263.21 0.0 253.834 -2263.21 67.63 -50.4032 -1992.1492 57.8626 57.8626
20 0 -7.078127 0.0 -49.8157 11.0074 -60.7211 253.257 -2245.21 257.253 -2268.55 0.0 257.253 -2268.55 69.2943 -49.8157 -1991.8186 71.0469 71.0469
20 1 -7.078127 0.0 -49.8157 11.0074 -60.7211 253.257 -2245.21 257.253 -2268.55 0.0 257.253 -2268.55 69.2943 -49.8157 -1991.8186 71.0469 71.0469
20 2 -7.078127 0.0 -49.8157 11.0074 -60.7211 253.257 -2245.21 257.253 -2268.55 0.0 257.253 -2268.55 69.2943 -49.8157 -1991.8186 71.0469 71.0469
20 3 -7.1319366 0.0 -51.4354 10.9872 -60.7838 253.257 -2245.21 257.195 -2266.93 0.0 257.195 -2266.93 69.4845 -51.4354 -1991.6858 70.8906 70.8906
20 4 -7.1319366 0.0 -51.4354 10.9872 -60.7838 253.257 -2245.21 257.195 -2266.93 0.0 257.195 -2266.93 69.4845 -51.4354 -1991.6858 70.8906 70.8906
20 5 -7.1319366 0.0 -51.4354 10.9872 -60.7838 253.257 -2245.21 257.195 -2266.93 0.0 257.195 -2266.93 69.4845 -51.4354 -1991.6858 70.8906 70.8906
20 6 -7.1068034 0.0 -50.9656 11.0014 -60.7461 253.257 -2245.21 257.243 -2267.26 0.0 257.243 -2267.26 69.3906 -50.9656 -1991.5919 70.993 70.993
20 7 -7.1068034 0.0 -50.9656 11.0014 -60.7461 253.257 -2245.21 257.243 -2267.26 0.0 257.243 -2267.26 69.3906 -50.9656 -1991.5919 70.993 70.993
21 0 -6.5415936 0.0 -32.5036 11.0563 -57.0333 253.257 -2245.21 254.924 -2279.18 0.0 254.924 -2279.18 65.6633 -32.5036 -1991.0963 66.4271 66.4271
21 1 -6.5415936 0.0 -32.5036 11.0563 -57.0333 253.257 -2245.21 254.924 -2279.18 0.0 254.924 -2279.18 65.6633 -32.5036 -1991.0963 66.4271 66.4271
21 2 -6.8260827 0.0 -35.543 11.0604 -55.9927 253.257 -2245.21 254.262 -2277.06 0.0 254.262 -2277.06 67.26 -35.543 -1991.081 65.7645 65.7645
21 3 -6.8260827 0.0 -35.543 11.0604 -55.9927 253.257 -2245.21 254.262 -2277.06 0.0 254.262 -2277.06 67.26 -35.543 -1991.081 65.7645 65.7645
21 4 -6.8260827 0.0 -35.543 11.0604 -55.9927 253.257 -2245.21 254.262 -2277.06 0.0 254.262 -2277.06 67.26 -35.543 -1991.081 65.7645 65.7645
21 5 -6.831798 0.0 -34.1412 11.1401 -54.4143 253.257 -2245.21 254.017 -2277.24 0.0 254.017 -2277.24 69.2192 -34.1412 -1988.1451 67.4114 67.4114
21 6 -6.831798 0.0 -34.1412 11.1401 -54.4143 253.257 -2245.21 254.017 -2277.24 0.0 254.017 -2277.24 69.2192 -34.1412 -1988.1451 67.4114 67.4114
21 7 -6.831798 0.0 -34.1412 11.1401 -54.4143 253.257 -2245.21 254.017 -2277.24 0.0 254.017 -2277.24 69.2192 -34.1412 -1988.1451 67.4114 67.4114
22 0 -7.2343 0.0 -37.1865 11.12 -53.1273 253.257 -2245.21 251.828 -2274.47 0.0 251.828 -2274.47 69.1506 -37.1865 -1990.6779 61.7294 61.7294
22 1 -7.2343 0.0 -37.1865 11.12 -53.1273 253.257 -2245.21 251.828 -2274.47 0.0 251.828 -2274.47 69.1506 -37.1865 -1990.6779 61.7294 61.7294
22 2 -7.2343 0.0 -37.1865 11.12 -53.1273 253.257 -2245.21 251.828 -2274.47 0.0 251.828 -2274.47 69.1506 -37.1865 -1990.6779 61.7294 61.7294
22 3 -7.2343 0.0 -37.1865 11.12 -53.1273 253.257 -2245.21 251.828 -2274.47 0.0 251.828 -2274.47 69.1506 -37.1865 -1990.6779 61.7294 61.7294
22 4 -7.2436194 0.0 -37.161 11.1548 -52.9246 253.257 -2245.21 251.76 -2274.3 0.0 251.76 -2274.3 69.0783 -37.161 -1990.6228 61.8284 61.8284
22 5 -7.2436194 0.0 -37.161 11.1548 -52.9246 253.257 -2245.21 251.76 -2274.3 0.0 251.76 -2274.3 69.0783 -37.161 -1990.6228 61.8284 61.8284
22 6 -7.203777 0.0 -36.6253 11.085 -52.8154 253.257 -2245.21 251.821 -2274.57 0.0 251.821 -2274.57 69.2389 -36.6253 -1990.1355 62.0555 62.0555
22 7 -7.203777 0.0 -36.6253 11.085 -52.8154 253.257 -2245.21 251.821 -2274.57 0.0 251.821 -2274.57 69.2389 -36.6253 -1990.1355 62.0555 62.0555
23 0 -9.30808 0.0 -103.719 10.9866 -59.9223 253.257 -2245.21 250.37 -2210.26 0.0 250.37 -2210.26 73.1575 -103.719 -1990.4515 45.0393 45.0393
23 1 -9.255072 0.0 -102.463 10.9751 -59.9581 253.257 -2245.21 250.403 -2211.44 0.0 250.403 -2211.44 73.1026 -102.463 -1990.3973 44.9452 44.9452
23 2 -9.271386 0.0 -103.018 10.9854 -59.9024 253.257 -2245.21 250.392 -2210.76 0.0 250.392 -2210.76 73.1723 -103.018 -1990.2137 45.0856 45.0856
23 3 -9.265326 0.0 -96.9305 10.9237 -59.9824 253.257 -2245.21 250.084 -2219.77 0.0 250.084 -2219.77 77.5575 -96.9305 -1989.0591 49.1087 49.1087
23 4 -9.265326 0.0 -96.9305 10.9237 -59.9824 253.257 -2245.21 250.084 -2219.77 0.0 250.084 -2219.77 77.5575 -96.9305 -1989.0591 49.1087 49.1087
23 5 -9.265326 0.0 -96.9305 10.9237 -59.9824 253.257 -2245.21 250.084 -2219.77 0.0 250.084 -2219.77 77.5575 -96.9305 -1989.0591 49.1087 49.1087
23 6 -9.228745 0.0 -96.2565 10.9234 -60.0108 253.257 -2245.21 250.095 -2220.26 0.0 250.095 -2220.26 77.417 -96.2565 -1989.0046 49.0854 49.0854
23 7 -9.679047 0.0 -99.7042 11.0943 -60.3697 253.257 -2245.21 249.944 -2222.15 0.0 249.944 -2222.15 83.4325 -99.7042 -1988.4777 48.2223 48.2223
24 0 -6.8350744 0.0 -36.8717 11.1384 -64.2303 253.257 -2245.21 253.602 -2282.25 0.0 253.602 -2282.25 75.4483 -36.8717 -1990.0713 69.6348 69.6348
24 1 -6.8350744 0.0 -36.8717 11.1384 -64.2303 253.257 -2245.21 253.602 -2282.25 0.0 253.602 -2282.25 75.4483 -36.8717 -1990.0713 69.6348 69.6348
24 2 -6.8385315 0.0 -37.0291 11.1185 -64.328 253.257 -2245.21 253.575 -2282.15 0.0 253.575 -2282.15 75.779 -37.0291 -1989.825 69.5671 69.5671
24 3 -6.8385315 0.0 -37.0291 11.1185 -64.328 253.257 -2245.21 253.575 -2282.15 0.0 253.575 -2282.15 75.779 -37.0291 -1989.825 69.5671 69.5671
24 4 -6.8385315 0.0 -37.0291 11.1185 -64.328 253.257 -2245.21 253.575 -2282.15 0.0 253.575 -2282.15 75.779 -37.0291 -1989.825 69.5671 69.5671
24 5 -6.8674264 0.0 -37.5031 11.1295 -64.4759 253.257 -2245.21 253.536 -2281.96 0.0 253.536 -2281.96 76.1876 -37.5031 -1989.7394 69.6166 69.6166
24 6 -6.8674264 0.0 -37.5031 11.1295 -64.4759 253.257 -2245.21 253.536 -2281.96 0.0 253.536 -2281.96 76.1876 -37.5031 -1989.7394 69.6166 69.6166
24 7 -6.8674264 0.0 -37.5031 11.1295 -64.4759 253.257 -2245.21 253.536 -2281.96 0.0 253.536 -2281.96 76.1876 -37.5031 -1989.7394 69.6166 69.6166
25 0 -6.6927094 0.0 -44.8967 10.9198 -55.9616 253.257 -2245.21 254.677 -2261.25 0.0 254.677 -2261.25 62.257 -44.8967 -1989.2126 58.2016 58.2016
25 1 -6.779834 0.0 -47.1931 10.941 -55.4414 253.257 -2245.21 254.657 -2258.54 0.0 254.657 -2258.54 63.327 -47.1931 -1987.7493 58.3732 58.3732
25 2 -6.713925 0.0 -46.4104 10.9106 -55.7299 253.257 -2245.21 254.658 -2259.01 0.0 254.658 -2259.01 63.2863 -46.4104 -1987.4761 58.5168 58.5168
25 3 -6.9410534 0.0 -53.8231 11.0089 -61.6884 253.257 -2245.21 254.917 -2257.47 0.0 254.917 -2257.47 77.6008 -53.8231 -1978.7754 72.7405 72.7405
25 4 -6.9410534 0.0 -53.8231 11.0089 -61.6884 253.257 -2245.21 254.917 -2257.47 0.0 254.917 -2257.47 77.6008 -53.8231 -1978.7754 72.7405 72.7405
25 5 -6.89205 0.0 -52.6883 11.0072 -61.3363 253.257 -2245.21 254.921 -2258.08 0.0 254.921 -2258.08 77.9645 -52.6883 -1977.8829 72.8075 72.8075
25 6 -6.89205 0.0 -52.6883 11.0072 -61.3363 253.257 -2245.21 254.921 -2258.08 0.0 254.921 -2258.08 77.9645 -52.6883 -1977.8829 72.8075 72.8075
25 7 -6.822108 0.0 -51.3511 11.0002 -61.2836 253.257 -2245.21 254.913 -2258.95 0.0 254.913 -2258.95 77.7352 -51.3511 -1977.653 72.7679 72.7679
26 0 -5.4911337 0.0 -16.1582 11.0609 -54.8346 253.257 -2245.21 254.571 -2284.53 0.0 254.571 -2284.53 57.1712 -16.1582 -1988.946 64.7123 64.7123
26 1 -5.4911337 0.0 -16.1582 11.0609 -54.8346 253.257 -2245.21 254.571 -2284.53 0.0 254.571 -2284.53 57.1712 -16.1582 -1988.946 64.7123 64.7123
26 2 -5.4911337 0.0 -16.1582 11.0609 -54.8346 253.257 -2245.21 254.571 -2284.53 0.0 254.571 -2284.53 57.1712 -16.1582 -1988.946 64.7123 64.7123
26 3 -5.4841313 0.0 -15.9024 11.0391 -54.8385 253.257 -2245.21 254.559 -2284.83 0.0 254.559 -2284.83 57.2652 -15.9024 -1988.9083 64.6911 64.6911
26 4 -5.4841313 0.0 -15.9024 11.0391 -54.8385 253.257 -2245.21 254.559 -2284.83 0.0 254.559 -2284.83 57.2652 -15.9024 -1988.9083 64.6911 64.6911
26 5 -5.473326 0.0 -16.8342 11.0733 -54.7956 253.257 -2245.21 254.716 -2283.36 0.0 254.716 -2283.36 57.3706 -16.8342 -1988.1077 65.4005 65.4005
26 6 -5.473326 0.0 -16.8342 11.0733 -54.7956 253.257 -2245.21 254.716 -2283.36 0.0 254.716 -2283.36 57.3706 -16.8342 -1988.1077 65.4005 65.4005
26 7 -5.473326 0.0 -16.8342 11.0733 -54.7956 253.257 -2245.21 254.716 -2283.36 0.0 254.716 -2283.36 57.3706 -16.8342 -1988.1077 65.4005 65.4005
27 0 -7.9347696 0.0 -62.4218 10.5644 -54.756 253.257 -2245.21 251.915 -2249.53 0.0 251.915 -2249.53 72.0337 -62.4218 -1988.0032 53.7274 53.7274
27 1 -7.9347696 0.0 -62.4218 10.5644 -54.756 253.257 -2245.21 251.915 -2249.53 0.0 251.915 -2249.53 72.0337 -62.4218 -1988.0032 53.7274 53.7274
27 2 -7.9347696 0.0 -62.4218 10.5644 -54.756 253.257 -2245.21 251.915 -2249.53 0.0 251.915 -2249.53 72.0337 -62.4218 -1988.0032 53.7274 53.7274
27 3 -7.976192 0.0 -63.7951 10.5764 -54.9529 253.257 -2245.21 251.894 -2248.23 0.0 251.894 -2248.23 72.2595 -63.7951 -1987.8716 53.9614 53.9614
27 4 -7.976192 0.0 -63.7951 10.5764 -54.9529 253.257 -2245.21 251.894 -2248.23 0.0 251.894 -2248.23 72.2595 -63.7951 -1987.8716 53.9614 53.9614
27 5 -7.976192 0.0 -63.7951 10.5764 -54.9529 253.257 -2245.21 251.894 -2248.23 0.0 251.894 -2248.23 72.2595 -63.7951 -1987.8716 53.9614 53.9614
27 6 -8.063195 0.0 -66.3672 10.6236 -55.2702 253.257 -2245.21 251.771 -2245.73 0.0 251.771 -2245.73 73.0676 -66.3672 -1987.2585 54.1694 54.1694
27 7 -8.063195 0.0 -66.3672 10.6236 -55.2702 253.257 -2245.21 251.771 -2245.73 0.0 251.771 -2245.73 73.0676 -66.3672 -1987.2585 54.1694 54.1694
28 0 -6.6245923 0.0 -37.0998 11.6616 -51.2001 253.257 -2245.21 253.402 -2264.31 0.0 253.402 -2264.31 60.0605 -37.0998 -1987.9474 66.3061 66.3061
28 1 -6.6245923 0.0 -37.0998 11.6616 -51.2001 253.257 -2245.21 253.402 -2264.31 0.0 253.402 -2264.31 60.0605 -37.0998 -1987.9474 66.3061 66.3061
28 2 -6.6245923 0.0 -37.0998 11.6616 -51.2001 253.257 -2245.21 253.402 -2264.31 0.0 253.402 -2264.31 60.0605 -37.0998 -1987.9474 66.3061 66.3061
28 3 -6.7576704 0.0 -37.3161 11.8259 -50.7995 253.257 -2245.21 253.269 -2265.29 0.0 253.269 -2265.29 61.875 -37.3161 -1987.4622 68.3249 68.3249
28 4 -6.7576704 0.0 -37.3161 11.8259 -50.7995 253.257 -2245.21 253.269 -2265.29 0.0 253.269 -2265.29 61.875 -37.3161 -1987.4622 68.3249 68.3249
28 5 -6.7576704 0.0 -37.3161 11.8259 -50.7995 253.257 -2245.21 253.269 -2265.29 0.0 253.269 -2265.29 61.875 -37.3161 -1987.4622 68.3249 68.3249
28 6 -6.758042 0.0 -37.7234 11.7794 -50.9429 253.257 -2245.21 253.242 -2264.84 0.0 253.242 -2264.84 61.9072 -37.7234 -1987.4143 67.7883 67.7883
28 7 -6.758042 0.0 -37.7234 11.7794 -50.9429 253.257 -2245.21 253.242 -2264.84 0.0 253.242 -2264.84 61.9072 -37.7234 -1987.4143 67.7883 67.7883
29 0 -8.242006 0.0 -74.9488 11.1918 -60.1598 253.257 -2245.21 251.604 -2239.14 0.0 251.604 -2239.14 74.6269 -74.9488 -1987.8579 64.7474 64.7474
29 1 -8.242006 0.0 -74.9488 11.1918 -60.1598 253.257 -2245.21 251.604 -2239.14 0.0 251.604 -2239.14 74.6269 -74.9488 -1987.8579 64.7474 64.7474
29 2 -8.22264 0.0 -75.1446 11.1783 -60.4017 253.257 -2245.21 251.66 -2238.87 0.0 251.66 -2238.87 74.5288 -75.1446 -1987.8258 64.722 64.722
29 3 -8.22264 0.0 -75.1446 11.1783 -60.4017 253.257 -2245.21 251.66 -2238.87 0.0 251.66 -2238.87 74.5288 -75.1446 -1987.8258 64.722 64.722
29 4 -8.295976 0.0 -76.5093 11.1855 -60.4356 253.257 -2245.21 251.633 -2237.94 0.0 251.633 -2237.94 75.1777 -76.5093 -1987.6384 64.7294 64.7294
29 5 -8.295976 0.0 -76.5093 11.1855 -60.4356 253.257 -2245.21 251.633 -2237.94 0.0 251.633 -2237.94 75.1777 -76.5093 -1987.6384 64.7294 64.7294
29 6 -8.295976 0.0 -76.5093 11.1855 -60.4356 253.257 -2245.21 251.633 -2237.94 0.0 251.633 -2237.94 75.1777 -76.5093 -1987.6384 64.7294 64.7294
29 7 -8.295976 0.0 -76.5093 11.1855 -60.4356 253.257 -2245.21 251.633 -2237.94 0.0 251.633 -2237.94 75.1777 -76.5093 -1987.6384 64.7294 64.7294
30 0 -6.8641787 0.0 -43.1131 11.6626 -50.7672 253.257 -2245.21 253.942 -2259.33 0.0 253.942 -2259.33 60.7852 -43.1131 -1987.716 58.7436 58.7436
30 1 -6.8641787 0.0 -43.1131 11.6626 -50.7672 253.257 -2245.21 253.942 -2259.33 0.0 253.942 -2259.33 60.7852 -43.1131 -1987.716 58.7436 58.7436
30 2 -6.8641787 0.0 -43.1131 11.6626 -50.7672 253.257 -2245.21 253.942 -2259.33 0.0 253.942 -2259.33 60.7852 -43.1131 -1987.716 58.7436 58.7436
30 3 -6.855358 0.0 -43.0431 11.677 -50.8022 253.257 -2245.21 253.957 -2259.33 0.0 253.957 -2259.33 60.7469 -43.0431 -1987.6692 58.7526 58.7526
30 4 -6.855358 0.0 -43.0431 11.677 -50.8022 253.257 -2245.21 253.957 -2259.33 0.0 253.957 -2259.33 60.7469 -43.0431 -1987.6692 58.7526 58.7526
30 5 -6.862859 0.0 -43.1366 11.675 -50.741 253.257 -2245.21 253.957 -2259.25 0.0 253.957 -2259.25 60.7672 -43.1366 -1987.6624 58.7411 58.7411
30 6 -6.862859 0.0 -43.1366 11.675 -50.741 253.257 -2245.21 253.957 -2259.25 0.0 253.957 -2259.25 60.7672 -43.1366 -1987.6624 58.7411 58.7411
30 7 -6.862859 0.0 -43.1366 11.675 -50.741 253.257 -2245.21 253.957 -2259.25 0.0 253.957 -2259.25 60.7672 -43.1366 -1987.6624 58.7411 58.7411
31 0 -6.9029436 0.0 -29.8379 10.8099 -56.2016 253.257 -2245.21 252.78 -2285.44 0.0 252.78 -2285.44 75.7651 -29.8379 -1986.7327 73.1532 73.1532
31 1 -6.9029436 0.0 -29.8379 10.8099 -56.2016 253.257 -2245.21 252.78 -2285.44 0.0 252.78 -2285.44 75.7651 -29.8379 -1986.7327 73.1532 73.1532
31 2 -6.9029436 0.0 -29.8379 10.8099 -56.2016 253.257 -2245.21 252.78 -2285.44 0.0 252.78 -2285.44 75.7651 -29.8379 -1986.7327 73.1532 73.1532
31 3 -6.9224033 0.0 -30.3295 10.7838 -55.9343 253.257 -2245.21 252.734 -2284.7 0.0 252.734 -2284.7 75.7638 -30.3295 -1986.5316 72.7296 72.7296
31 4 -6.918933 0.0 -30.2582 10.7825 -55.9358 253.257 -2245.21 252.723 -2284.74 0.0 252.723 -2284.74 75.7503 -30.2582 -1986.5248 72.7151 72.7151
31 5 -6.918933 0.0 -30.2582 10.7825 -55.9358 253.257 -2245.21 252.723 -2284.74 0.0 252.723 -2284.74 75.7503 -30.2582 -1986.5248 72.7151 72.7151
31 6 -6.918933 0.0 -30.2582 10.7825 -55.9358 253.257 -2245.21 252.723 -2284.74 0.0 252.723 -2284.74 75.7503 -30.2582 -1986.5248 72.7151 72.7151
31 7 -6.918933 0.0 -30.2582 10.7825 -55.9358 253.257 -2245.21 252.723 -2284.74 0.0 252.723 -2284.74 75.7503 -30.2582 -1986.5248 72.7151 72.7151
32 0 -7.8420944 0.0 -52.8568 11.0365 -55.1516 253.257 -2245.21 250.151 -2259.74 0.0 250.151 -2259.74 76.8689 -52.8568 -1985.5768 54.8601 54.8601
32 1 -6.9025507 0.0 -43.2508 11.1262 -59.7625 253.257 -2245.21 250.236 -2263.84 0.0 250.236 -2263.84 103.973 -43.2508 -1952.882 83.4292 83.4292
33 0 -6.9066434 0.0 -41.1165 10.8608 -50.4871 253.257 -2245.21 249.912 -2257.84 0.0 249.912 -2257.84 78.3352 -41.1165 -1970.7094 61.2867 61.2867
34 0 -6.2319627 0.0 -30.3558 10.9086 -54.166 253.257 -2245.21 251.643 -2269.73 0.0 251.643 -2269.73 98.2122 -30.3558 -1950.2305 95.9391 95.9391
34 1 -6.098378 0.0 -29.2169 10.9265 -53.9374 253.257 -2245.21 251.765 -2269.24 0.0 251.765 -2269.24 96.5501 -29.2169 -1950.1417 95.4801 95.4801
